FECHA;Al04TMax;Al04TMin;Al04TMed;Al04Precip 
dd-mm-yy; ºC; ºC, ºC; mm
11-02-09;15.3;0.0;8.0;0.0
10-02-09;20.4;2.4;10.9;0.0
09-02-09;18.0;5.3;12.4;0.0
08-02-09;14.7;1.8;9.4;0.0
07-02-09;10.8;3.1;6.8;0.0
06-02-09;12.2;4.0;7.8;0.2
05-02-09;12.1;6.1;8.3;12.2
04-02-09;16.1;5.9;11.2;0.0
03-02-09;14.3;1.5;8.8;0.0
02-02-09;10.4;6.1;8.3;0.4
01-02-09;8.5;4.3;6.5;2.4
31-01-09;13.2;3.5;8.9;0.8
30-01-09;19.6;3.2;10.2;0.0
29-01-09;21.5;5.7;12.6;0.0
28-01-09;20.4;7.9;13.7;0.0
27-01-09;16.0;1.0;9.1;0.0
26-01-09;12.2;4.9;8.3;0.0
25-01-09;16.9;4.0;10.1;0.0
24-01-09;16.3;7.7;13.8;0.0
23-01-09;21.1;14.9;17.6;0.0
22-01-09;17.3;1.4;10.6;0.0
21-01-09;12.1;0.4;6.2;0.0
20-01-09;13.6;4.3;9.1;0.0
19-01-09;14.9;3.5;10.4;0.0
18-01-09;15.5;-1.1;6.5;0.2
17-01-09;13.4;0.0;6.2;0.0
16-01-09;10.0;2.4;6.3;0.0
15-01-09;13.6;-1.8;4.9;0.2
14-01-09;14.7;-0.5;6.1;0.0
13-01-09;14.2;-1.6;5.6;0.0
12-01-09;12.9;-0.4;6.5;0.0
11-01-09;9.8;3.0;6.3;5.8
10-01-09;4.3;-3.9;0.8;1.8
09-01-09;8.8;-2.6;3.0;1.6
08-01-09;5.3;1.2;3.1;3.6
07-01-09;6.4;2.9;4.3;0.2
06-01-09;12.1;0.5;5.8;0.0
05-01-09;11.8;1.4;6.4;0.0
04-01-09;10.5;3.4;6.8;2.4
03-01-09;14.2;4.7;9.1;0.0
02-01-09;15.1;5.9;10.0;0.0
01-01-09;14.2;3.0;7.8;0.0
31-12-08;12.4;4.3;8.4;0.0
30-12-08;13.0;3.3;8.0;0.0
29-12-08;14.5;6.0;9.2;0.0
28-12-08;10.2;5.9;7.9;0.0
27-12-08;8.7;4.6;7.0;0.0
26-12-08;13.8;-0.4;5.7;0.0
25-12-08;13.2;-0.3;6.0;0.0
24-12-08;10.6;2.4;6.6;0.0
23-12-08;13.0;1.4;6.4;0.0
22-12-08;15.0;2.1;8.4;0.0
21-12-08;19.6;0.9;8.5;0.0
20-12-08;16.2;0.1;6.9;0.0
19-12-08;15.9;0.0;6.3;0.0
18-12-08;16.8;0.6;7.7;0.0
17-12-08;16.7;0.0;7.2;0.0
16-12-08;13.2;-1.8;5.0;0.0
15-12-08;9.5;-1.0;4.5;0.0
14-12-08;11.7;2.4;7.2;0.0
13-12-08;10.9;-2.3;5.3;0.0
12-12-08;11.6;-1.6;3.8;0.0
11-12-08;12.6;0.7;6.2;0.0
10-12-08;11.8;3.0;7.0;0.0
09-12-08;13.6;2.4;7.7;0.0
08-12-08;11.1;5.0;8.2;0.0
07-12-08;16.2;6.7;10.1;0.0
06-12-08;20.1;5.5;11.6;0.0
05-12-08;18.6;9.9;14.6;0.0
04-12-08;14.5;0.9;8.6;0.0
03-12-08;12.0;-1.1;6.5;0.0
02-12-08;10.4;-1.8;4.8;0.0
01-12-08;11.0;0.0;6.6;0.0
30-11-08;11.1;2.6;6.4;0.0
29-11-08;11.4;1.9;8.1;0.4
28-11-08;13.3;-0.8;7.8;0.0
27-11-08;10.8;0.3;5.7;0.0
26-11-08;10.5;-1.2;4.9;0.0
25-11-08;14.5;2.4;8.7;0.0
24-11-08;20.3;3.9;12.5;0.0
23-11-08;18.1;4.7;11.0;0.0
22-11-08;19.4;3.7;10.0;0.0
21-11-08;16.7;5.7;11.2;0.0
20-11-08;12.3;9.2;10.6;0.0
19-11-08;14.5;6.9;10.8;0.0
18-11-08;19.8;1.6;10.0;0.0
17-11-08;19.2;1.7;8.9;0.2
16-11-08;16.8;2.2;8.7;0.0
15-11-08;16.3;-0.6;7.3;0.0
14-11-08;15.7;1.2;7.0;0.0
13-11-08;17.9;2.3;9.3;0.0
12-11-08;20.0;4.3;11.7;0.0
11-11-08;17.6;3.4;10.0;0.2
10-11-08;18.1;3.1;9.8;0.2
09-11-08;17.6;4.1;10.1;0.2
08-11-08;18.1;4.4;10.6;0.2
07-11-08;18.6;3.1;10.1;0.0
06-11-08;18.1;2.2;9.8;0.0
05-11-08;16.9;3.6;9.7;0.0
04-11-08;14.9;5.9;9.9;0.0
03-11-08;14.4;3.2;8.2;0.2
02-11-08;15.9;5.5;10.4;3.8
01-11-08;15.7;7.1;10.9;14.0
31-10-08;16.8;3.9;11.9;0.4
30-10-08;18.4;2.8;10.6;0.0
29-10-08;15.7;3.9;10.2;0.0
28-10-08;19.4;9.1;12.6;0.0
27-10-08;21.3;10.7;16.6;0.0
26-10-08;18.7;14.3;16.8;0.6
25-10-08;20.3;13.3;16.6;0.4
24-10-08;21.0;12.1;15.9;0.4
23-10-08;17.1;13.6;15.0;0.2
22-10-08;22.1;7.8;15.1;0.2
21-10-08;23.2;10.0;16.2;0.2
20-10-08;21.3;12.6;17.5;0.2
19-10-08;20.9;10.6;15.8;1.4
18-10-08;23.8;12.1;17.0;0.0
17-10-08;25.6;11.8;17.8;0.2
16-10-08;25.3;9.4;16.2;0.0
15-10-08;22.9;10.1;15.6;0.2
14-10-08;20.1;11.6;15.7;13.0
13-10-08;22.7;11.5;16.6;0.2
12-10-08;25.0;14.6;19.2;0.0
11-10-08;20.0;16.7;18.3;3.0
10-10-08;19.7;14.6;17.7;66.2
09-10-08;15.5;9.9;13.4;12.8
08-10-08;21.5;12.4;16.1;1.8
07-10-08;25.4;9.2;16.9;0.2
06-10-08;25.8;9.4;16.9;0.2
05-10-08;23.3;8.1;15.2;0.2
04-10-08;19.6;10.2;15.0;0.0
03-10-08;25.5;10.3;17.3;0.0
02-10-08;26.2;10.0;17.2;0.2
01-10-08;23.9;7.9;15.6;0.0
30-09-08;21.6;10.9;16.2;0.0
29-09-08;20.5;13.7;16.9;0.0
28-09-08;18.4;14.5;16.4;0.2
27-09-08;17.6;13.3;15.3;13.4
26-09-08;21.0;12.6;16.1;5.4
25-09-08;22.7;12.8;15.9;15.8
24-09-08;25.2;15.1;18.9;3.0
23-09-08;22.3;16.3;18.5;1.0
22-09-08;28.7;16.5;21.9;0.0
21-09-08;31.0;15.3;22.0;2.4
20-09-08;28.0;16.3;21.4;0.0
19-09-08;28.1;17.4;21.7;0.0
18-09-08;28.6;13.3;20.7;0.0
17-09-08;28.5;15.0;20.1;1.2
16-09-08;28.6;13.3;21.0;0.0
15-09-08;29.8;11.6;20.8;0.2
14-09-08;26.8;13.4;19.2;0.0
13-09-08;25.5;15.0;19.9;0.0
12-09-08;27.9;17.7;21.6;0.0
11-09-08;30.6;16.0;23.0;0.0
10-09-08;28.0;15.8;21.7;21.8
09-09-08;29.6;18.2;24.2;0.0
08-09-08;27.4;19.1;22.3;0.0
07-09-08;27.6;17.7;22.5;0.0
06-09-08;32.1;12.8;24.3;0.0
05-09-08;33.3;14.1;25.0;0.0
04-09-08;34.6;17.7;26.8;0.0
03-09-08;34.0;15.1;25.6;0.0
02-09-08;31.5;15.5;23.1;0.0
01-09-08;30.8;15.9;23.5;0.0
31-08-08;31.9;13.7;23.8;0.0
30-08-08;30.0;14.0;22.8;0.0
29-08-08;29.0;15.4;21.9;0.0
28-08-08;28.2;16.3;22.3;0.0
27-08-08;28.7;16.1;22.7;0.0
26-08-08;30.2;16.2;23.4;0.0
25-08-08;31.5;16.7;23.8;0.0
24-08-08;30.5;17.6;23.9;0.0
23-08-08;30.1;20.2;24.3;0.0
22-08-08;33.4;20.0;25.1;0.0
21-08-08;30.5;17.7;23.8;0.0
20-08-08;29.4;16.9;23.7;0.0
19-08-08;32.3;17.8;24.5;0.0
18-08-08;31.9;18.5;24.7;0.0
17-08-08;32.2;19.3;25.9;0.0
16-08-08;30.5;14.5;22.9;0.0
15-08-08;30.8;18.1;24.4;0.0
14-08-08;33.0;19.2;25.6;0.0
13-08-08;33.9;22.5;27.3;0.0
12-08-08;39.3;16.6;28.4;0.0
11-08-08;36.0;16.9;26.4;0.0
10-08-08;34.0;18.6;25.8;0.0
09-08-08;31.4;19.2;24.9;0.0
08-08-08;31.1;17.3;25.6;0.0
07-08-08;38.3;18.1;28.0;0.0
06-08-08;37.7;19.7;28.1;0.0
05-08-08;36.0;20.4;27.8;0.0
04-08-08;35.1;18.8;27.2;0.0
03-08-08;31.4;17.3;24.9;0.0
02-08-08;29.6;19.8;24.9;0.0
01-08-08;35.9;19.7;28.4;0.0
31-07-08;36.1;17.9;26.9;0.0
30-07-08;32.9;17.3;25.6;0.0
29-07-08;32.6;18.5;25.4;0.0
28-07-08;35.2;19.2;27.0;0.0
27-07-08;34.7;19.7;27.5;0.0
26-07-08;34.5;20.2;27.8;0.0
25-07-08;36.2;17.8;27.2;0.0
24-07-08;35.8;19.2;27.2;0.0
23-07-08;34.4;17.3;24.9;0.0
22-07-08;29.6;17.5;23.1;0.0
21-07-08;30.9;19.4;25.0;0.0
20-07-08;35.8;17.4;26.6;0.0
19-07-08;31.0;18.6;24.6;0.0
18-07-08;30.1;16.9;23.3;0.0
17-07-08;31.0;17.0;23.2;0.0
16-07-08;24.5;17.3;20.7;5.6
15-07-08;25.0;17.1;20.8;0.0
14-07-08;24.7;18.2;20.6;3.2
13-07-08;28.2;18.9;22.8;0.0
12-07-08;35.8;18.8;27.2;0.0
11-07-08;36.8;16.0;26.8;0.0
10-07-08;33.6;17.6;24.7;0.0
09-07-08;30.8;17.2;23.9;0.0
08-07-08;29.3;17.0;23.3;0.0
07-07-08;31.9;17.8;25.8;0.0
06-07-08;36.2;17.3;28.6;0.0
05-07-08;35.2;17.8;25.6;0.0
04-07-08;30.6;17.5;24.1;0.0
03-07-08;36.2;16.1;26.6;0.0
02-07-08;36.2;14.6;25.9;0.0
01-07-08;34.7;15.3;25.3;0.0
30-06-08;33.7;17.1;24.4;1.4
29-06-08;31.2;16.8;24.3;0.0
28-06-08;31.3;17.5;24.0;0.0
27-06-08;32.3;16.8;24.8;0.0
26-06-08;31.3;17.7;24.9;0.0
25-06-08;32.1;18.4;25.8;0.0
24-06-08;33.4;14.3;25.1;0.0
23-06-08;30.9;18.0;24.1;0.0
22-06-08;31.6;15.6;24.2;0.0
21-06-08;30.1;15.5;23.4;0.0
20-06-08;30.0;14.5;22.9;0.0
19-06-08;29.9;14.4;23.0;0.0
18-06-08;28.2;15.0;21.5;0.0
17-06-08;28.1;14.5;22.2;0.0
16-06-08;33.5;14.5;25.5;0.0
15-06-08;33.0;14.9;24.4;0.0
14-06-08;33.0;12.8;24.4;0.0
13-06-08;28.6;12.9;22.0;0.0
12-06-08;25.8;11.7;19.6;1.2
11-06-08;24.4;13.2;18.5;0.2
10-06-08;24.4;12.7;18.9;0.0
09-06-08;21.4;14.3;17.4;0.0
08-06-08;23.9;12.2;17.9;0.0
07-06-08;25.7;11.7;19.1;0.0
06-06-08;24.4;13.2;19.0;0.0
05-06-08;29.7;11.8;21.4;0.0
04-06-08;26.0;12.4;19.2;0.0
03-06-08;25.9;12.9;19.3;0.0
02-06-08;25.9;11.9;19.5;0.0
01-06-08;21.9;11.7;17.7;0.0
31-05-08;23.4;13.6;17.9;0.2
30-05-08;25.8;12.5;20.0;0.0
29-05-08;25.2;9.3;17.9;0.0
28-05-08;22.1;9.6;16.2;0.2
27-05-08;21.5;10.6;15.8;0.0
26-05-08;20.4;12.0;16.5;0.0
25-05-08;21.6;13.7;17.4;0.0
24-05-08;25.6;15.0;20.0;0.0
23-05-08;28.4;14.7;22.2;0.0
22-05-08;27.2;12.3;20.1;0.0
21-05-08;25.9;9.1;18.6;0.0
20-05-08;23.6;10.2;17.4;0.0
19-05-08;21.3;10.8;16.0;0.6
18-05-08;22.0;12.0;16.5;0.2
17-05-08;24.0;11.2;16.6;1.0
16-05-08;24.0;8.3;16.9;0.0
15-05-08;22.2;11.6;17.0;0.0
14-05-08;24.9;10.4;17.4;0.0
13-05-08;22.8;8.9;16.2;0.2
12-05-08;20.6;6.7;14.2;0.2
11-05-08;18.5;9.2;13.8;0.6
10-05-08;19.0;8.5;14.0;0.0
09-05-08;20.7;10.1;15.0;12.8
08-05-08;17.4;10.9;13.8;30.6
07-05-08;24.3;15.3;19.8;0.0
06-05-08;25.6;11.0;18.8;0.0
05-05-08;25.8;10.6;19.1;0.0
04-05-08;25.7;10.4;18.3;0.0
03-05-08;24.0;10.8;16.9;0.0
02-05-08;23.9;9.4;16.3;0.0
01-05-08;21.8;7.8;15.0;0.0
30-04-08;22.9;8.1;16.3;0.0
29-04-08;22.4;10.6;17.4;0.0
28-04-08;26.3;7.7;18.4;0.0
27-04-08;25.4;8.5;16.7;0.0
26-04-08;25.5;9.2;17.4;0.0
25-04-08;23.2;9.6;17.4;0.0
24-04-08;26.7;9.9;19.2;0.0
23-04-08;24.2;7.7;16.8;0.0
22-04-08;22.8;6.1;15.4;0.0
21-04-08;19.7;11.3;15.0;0.0
20-04-08;18.1;8.6;13.7;1.2
19-04-08;17.8;3.5;13.1;0.0
18-04-08;20.0;8.5;15.3;2.2
17-04-08;22.9;8.9;16.1;0.0
16-04-08;18.9;7.7;12.5;0.0
15-04-08;18.7;6.1;12.7;0.0
14-04-08;21.3;4.4;13.2;0.0
13-04-08;20.5;4.6;13.0;0.0
12-04-08;17.8;2.8;11.2;0.0
11-04-08;19.0;9.0;13.2;0.0
10-04-08;23.0;13.4;18.0;0.2
09-04-08;23.9;16.8;20.1;0.0
08-04-08;18.8;12.0;16.1;0.0
07-04-08;25.2;8.1;16.7;0.0
06-04-08;27.7;6.6;17.7;0.0
05-04-08;20.8;4.5;12.9;0.0
04-04-08;19.3;7.3;12.9;0.0
03-04-08;24.3;4.5;14.8;0.0
02-04-08;20.5;3.8;12.4;0.0
01-04-08;21.2;5.5;13.1;0.0
31-03-08;20.5;7.1;14.2;0.0
30-03-08;22.1;5.3;15.1;0.0
29-03-08;20.2;7.3;13.7;0.0
28-03-08;24.4;7.1;16.3;0.0
27-03-08;19.2;10.4;14.6;0.0
26-03-08;22.5;4.6;14.4;0.0
25-03-08;20.2;2.3;11.8;0.0
24-03-08;18.2;2.1;10.8;0.0
23-03-08;12.3;4.9;8.8;0.0
22-03-08;21.4;4.7;13.2;0.2
21-03-08;16.6;5.9;10.7;1.6
20-03-08;10.2;7.9;8.9;12.4
19-03-08;18.3;4.4;11.8;0.0
18-03-08;20.7;6.3;14.1;0.0
17-03-08;23.2;6.1;15.3;0.0
16-03-08;23.8;7.2;14.5;0.0
15-03-08;26.3;9.2;17.2;0.0
14-03-08;25.0;7.7;15.5;0.0
13-03-08;23.1;9.2;15.4;0.0
12-03-08;25.4;6.2;16.1;0.0
11-03-08;24.9;8.9;16.2;0.0
10-03-08;17.2;3.9;12.1;0.0
09-03-08;20.2;2.1;11.2;0.0
08-03-08;19.9;4.3;13.5;0.0
07-03-08;20.6;0.9;13.2;0.0
06-03-08;13.1;-3.3;5.6;0.0
05-03-08;12.7;1.1;7.3;0.0
04-03-08;18.2;8.5;12.8;0.0
03-03-08;23.3;3.6;13.3;0.0
02-03-08;21.2;6.0;12.6;0.2
01-03-08;19.7;4.5;11.7;0.0
28-02-08;18.5;6.3;11.1;0.4
27-02-08;20.2;6.4;12.7;0.0
26-02-08;19.3;6.3;12.1;0.2
25-02-08;16.7;6.8;11.1;0.6
24-02-08;13.7;7.8;9.9;7.4
23-02-08;14.6;8.7;10.8;3.6
22-02-08;12.7;5.9;9.9;0.0
21-02-08;13.3;8.7;11.0;0.2
20-02-08;18.4;4.3;11.5;0.8
19-02-08;13.0;6.9;9.5;8.4
18-02-08;12.6;8.1;10.3;0.4
17-02-08;11.1;7.3;9.4;0.0
16-02-08;12.6;5.1;9.0;0.0
15-02-08;16.1;7.6;11.5;0.0
14-02-08;13.5;8.5;10.9;2.4
13-02-08;10.5;7.2;8.7;0.0
12-02-08;12.2;6.7;8.9;0.0
11-02-08;12.6;4.4;8.6;0.0
10-02-08;13.5;4.7;8.7;0.0
09-02-08;14.7;4.0;9.4;0.0
08-02-08;15.5;2.9;9.1;0.0
07-02-08;16.1;2.4;8.9;0.0
06-02-08;19.2;2.2;9.5;0.2
05-02-08;17.7;2.1;9.2;0.0
04-02-08;19.1;2.4;9.8;0.2
03-02-08;15.3;1.6;8.0;0.0
02-02-08;16.1;3.3;9.0;0.0
01-02-08;15.7;-0.4;7.7;0.2
31-01-08;14.9;1.0;7.9;0.0
30-01-08;19.0;1.3;8.7;0.0
29-01-08;15.6;1.2;7.7;0.2
28-01-08;15.7;0.0;7.4;0.0
27-01-08;12.8;1.0;7.1;0.2
26-01-08;12.1;0.8;6.6;0.0
25-01-08;13.4;3.1;8.3;0.2
24-01-08;15.1;1.6;7.7;0.0
23-01-08;15.9;3.4;9.5;0.0
22-01-08;23.0;4.5;11.8;0.0
21-01-08;20.0;3.4;10.2;0.0
20-01-08;18.9;4.1;10.8;0.0
19-01-08;18.4;4.3;10.6;0.0
18-01-08;21.2;4.3;11.5;0.0
17-01-08;19.8;1.4;10.0;0.0
16-01-08;19.1;4.8;12.7;0.0
15-01-08;15.5;0.1;8.1;0.0
14-01-08;14.0;1.5;7.4;0.4
13-01-08;15.0;-0.7;6.1;0.2
12-01-08;15.1;0.9;7.9;0.0
11-01-08;16.6;2.9;10.6;0.0
10-01-08;15.9;7.3;10.6;0.0
09-01-08;15.0;7.6;10.8;0.0
08-01-08;12.0;6.1;9.3;0.2
07-01-08;19.8;3.2;10.5;0.2
06-01-08;20.4;4.7;11.2;0.0
05-01-08;17.1;-0.7;6.9;0.2
04-01-08;13.6;0.0;5.9;0.0
03-01-08;13.3;2.1;7.9;8.2
02-01-08;14.4;0.5;7.3;0.2
01-01-08;12.5;-1.1;4.9;0.2
31-12-07;14.7;0.1;6.3;0.0
30-12-07;15.5;0.0;6.2;0.2
29-12-07;13.8;-0.4;5.3;0.2
28-12-07;13.9;-1.0;5.4;0.2
27-12-07;11.4;1.4;8.0;0.0
26-12-07;12.6;3.8;7.3;30.2
25-12-07;14.3;1.0;7.3;0.2
24-12-07;15.3;5.5;10.4;5.0
23-12-07;13.3;8.5;10.8;0.8
22-12-07;13.0;8.2;10.5;0.4
21-12-07;14.7;5.9;10.7;0.0
20-12-07;14.7;5.9;10.7;0.0
19-12-07;10.6;7.9;9.5;0.0
18-12-07;10.9;1.6;6.9;0.0
17-12-07;10.8;1.4;6.1;0.0
16-12-07;8.6;-0.1;4.9;0.0
15-12-07;14.3;-1.6;5.6;0.2
14-12-07;11.6;2.3;6.7;0.0
13-12-07;13.5;2.6;8.2;0.0
12-12-07;15.3;-0.8;6.8;0.2
11-12-07;16.6;-0.6;6.9;0.0
10-12-07;19.5;2.3;9.5;0.0
09-12-07;23.0;7.3;15.5;0.0
08-12-07;21.4;6.0;11.7;0.0
07-12-07;18.8;3.7;11.0;0.0
06-12-07;20.0;2.4;9.8;0.0
05-12-07;19.4;2.4;9.3;0.2
04-12-07;19.2;4.4;10.1;0.0
03-12-07;19.8;1.3;9.3;0.2
02-12-07;16.7;2.0;8.4;0.2
01-12-07;17.8;1.0;8.1;0.2
30-11-07;17.0;2.3;8.3;0.0
29-11-07;17.0;1.2;7.8;0.0
28-11-07;16.4;1.4;7.7;0.2
27-11-07;14.8;2.2;7.8;0.0
26-11-07;14.5;3.0;9.8;0.0
25-11-07;12.7;6.1;10.5;0.6
24-11-07;12.6;4.9;9.3;7.0
23-11-07;16.9;3.0;9.3;0.2
22-11-07;16.5;5.7;11.0;1.6
21-11-07;17.9;9.8;14.7;0.4
20-11-07;23.6;7.5;16.1;0.0
19-11-07;18.5;2.6;11.4;0.0
18-11-07;17.2;1.8;8.1;0.2
17-11-07;15.9;1.8;7.7;0.0
16-11-07;16.4;1.7;8.3;0.0
15-11-07;18.2;4.1;10.4;0.0
14-11-07;21.9;4.1;11.8;0.0
13-11-07;17.8;9.0;13.0;0.0
12-11-07;21.6;4.0;12.5;0.2
11-11-07;20.5;4.4;11.0;0.2
10-11-07;17.5;6.7;12.8;0.0
09-11-07;21.4;6.0;13.0;0.0
08-11-07;21.3;3.4;11.0;0.2
07-11-07;18.6;7.3;12.0;0.4
06-11-07;19.1;8.6;12.7;0.0
05-11-07;22.1;4.3;12.4;0.2
04-11-07;19.1;4.4;11.3;0.0
03-11-07;17.4;7.1;11.8;0.0
02-11-07;18.1;5.1;12.0;0.0
01-11-07;18.2;2.9;10.4;0.0
31-10-07;16.4;5.1;11.1;0.0
30-10-07;22.1;6.5;13.2;0.0
29-10-07;21.1;9.1;14.5;0.2
28-10-07;18.0;12.6;14.6;2.0
27-10-07;15.5;11.2;13.2;0.0
26-10-07;19.5;7.1;13.5;0.0
25-10-07;18.4;8.6;12.9;0.0
24-10-07;18.0;11.8;14.1;2.4
23-10-07;25.2;10.0;16.6;0.0
22-10-07;24.1;9.3;16.0;0.2
21-10-07;20.5;9.6;14.9;0.2
20-10-07;21.9;9.8;15.0;0.2
19-10-07;17.5;12.0;15.0;39.6
18-10-07;20.7;10.2;15.2;6.0
17-10-07;23.4;9.9;16.3;0.2
16-10-07;21.2;11.8;16.2;3.0
15-10-07;21.3;13.1;17.1;0.0
14-10-07;21.5;11.8;16.9;0.0
13-10-07;21.6;10.7;15.8;0.0
12-10-07;20.3;8.8;15.1;0.0
11-10-07;19.0;10.8;14.5;0.8
10-10-07;25.1;13.7;18.7;0.2
09-10-07;24.2;14.9;18.9;0.0
08-10-07;26.6;13.3;19.7;0.0
07-10-07;27.0;12.4;19.3;0.0
06-10-07;26.3;12.0;18.7;0.0
05-10-07;25.3;11.0;17.8;0.0
04-10-07;24.0;13.0;17.6;0.0
03-10-07;24.6;14.7;18.9;8.0
02-10-07;21.3;14.2;18.2;0.4
01-10-07;27.9;14.7;20.1;0.2
30-09-07;28.0;13.2;20.2;0.0
29-09-07;26.9;14.2;20.4;0.4
28-09-07;23.0;15.7;19.0;0.8
27-09-07;27.0;15.3;20.3;0.0
26-09-07;24.3;15.1;19.1;0.0
25-09-07;30.0;14.1;21.6;0.0
24-09-07;26.0;14.0;19.9;0.2
23-09-07;23.7;14.4;18.8;0.2
22-09-07;25.7;12.4;18.3;0.2
21-09-07;22.7;14.1;18.2;60.0
20-09-07;25.5;18.4;20.9;0.0
19-09-07;25.5;14.9;20.7;0.0
18-09-07;30.6;12.6;21.5;0.0
17-09-07;31.9;15.5;22.0;0.0
16-09-07;26.7;16.1;21.3;0.0
15-09-07;27.4;15.7;21.0;0.0
14-09-07;28.6;15.4;21.1;0.0
13-09-07;26.3;14.7;20.8;0.0
12-09-07;22.6;15.5;19.9;0.2
11-09-07;25.9;16.7;21.7;1.8
10-09-07;27.3;15.5;21.6;0.2
09-09-07;28.5;13.9;20.5;0.0
08-09-07;28.4;13.8;20.8;0.0
07-09-07;27.6;13.8;20.7;0.0
06-09-07;25.7;16.2;21.1;0.0
05-09-07;26.1;16.1;21.1;0.0
04-09-07;30.3;14.7;22.4;0.0
03-09-07;28.7;14.0;21.7;0.0
02-09-07;27.4;14.7;21.6;0.0
01-09-07;25.9;18.5;21.6;0.0
31-08-07;27.0;18.0;22.3;0.0
30-08-07;31.2;15.5;24.0;0.0
29-08-07;37.9;18.6;28.3;0.0
28-08-07;37.9;19.6;28.6;0.0
27-08-07;34.2;21.1;27.5;0.0
26-08-07;32.3;21.4;26.2;0.0
25-08-07;27.5;21.7;23.7;1.0
24-08-07;24.7;19.0;21.7;0.0
23-08-07;25.6;14.6;20.3;0.2
22-08-07;26.1;16.7;20.7;1.0
21-08-07;30.3;17.8;24.1;0.0
20-08-07;29.7;20.2;24.1;0.0
19-08-07;32.3;16.7;24.6;0.0
18-08-07;30.8;18.8;24.1;0.0
17-08-07;28.6;19.7;23.8;0.0
16-08-07;31.7;18.6;25.3;0.0
15-08-07;35.0;15.8;25.2;0.0
14-08-07;33.4;15.5;24.9;0.0
13-08-07;31.4;16.5;24.2;0.0
12-08-07;34.9;17.1;26.8;0.0
11-08-07;34.6;17.1;26.0;0.0
10-08-07;30.9;20.4;24.8;0.0
09-08-07;30.3;17.3;24.3;0.0
08-08-07;30.1;17.5;24.1;0.0
07-08-07;28.5;17.9;23.6;0.0
06-08-07;31.4;19.0;25.3;0.0
05-08-07;35.9;18.5;27.2;0.0
04-08-07;33.7;19.2;26.2;0.0
03-08-07;30.1;20.0;24.7;0.0
02-08-07;37.6;17.1;26.9;0.0
01-08-07;39.1;18.8;28.7;0.0
31-07-07;36.7;17.9;26.7;0.0
30-07-07;33.8;17.9;26.1;0.0
29-07-07;33.5;19.4;26.1;0.0
28-07-07;36.5;19.0;27.7;0.0
27-07-07;34.4;19.2;27.0;0.0
26-07-07;32.9;18.5;25.4;0.0
25-07-07;31.7;17.1;24.1;0.0
24-07-07;31.5;18.7;25.2;0.0
23-07-07;36.4;13.4;25.9;0.0
22-07-07;32.6;16.1;24.5;0.0
21-07-07;32.2;13.8;23.9;0.0
20-07-07;33.5;15.1;24.9;0.0
19-07-07;34.2;17.7;25.7;0.0
18-07-07;34.0;16.9;26.1;0.0
17-07-07;36.7;16.1;26.8;0.0
16-07-07;33.2;18.2;25.2;0.0
15-07-07;28.2;18.3;23.4;0.0
14-07-07;31.0;15.6;24.2;0.0
13-07-07;31.3;15.8;24.4;0.0
12-07-07;29.4;18.0;23.4;0.0
11-07-07;29.8;15.5;22.8;0.0
10-07-07;28.4;18.1;23.5;0.0
09-07-07;31.0;19.2;24.9;0.0
08-07-07;35.4;17.3;25.6;0.0
07-07-07;30.3;15.9;23.6;0.0
06-07-07;28.2;16.9;22.8;0.0
05-07-07;27.7;18.7;23.1;0.0
04-07-07;36.5;18.5;27.9;0.0
03-07-07;33.7;16.2;25.5;0.0
02-07-07;30.9;18.3;25.0;0.0
01-07-07;33.5;14.5;24.9;0.0
30-06-07;31.9;15.9;24.4;0.0
29-06-07;30.2;15.1;23.4;0.0
28-06-07;26.8;17.2;21.9;0.0
27-06-07;26.9;16.8;21.5;0.0
26-06-07;26.9;16.8;21.5;0.0
25-06-07;36.6;15.1;27.8;0.0
24-06-07;30.1;15.1;23.0;0.0
23-06-07;27.7;15.1;22.0;0.0
22-06-07;30.2;15.9;23.3;0.0
21-06-07;29.3;15.7;23.3;0.0
20-06-07;32.3;14.0;24.9;0.0
19-06-07;33.9;16.1;26.0;0.0
18-06-07;30.7;18.4;24.9;0.0
17-06-07;33.7;18.9;26.1;0.0
16-06-07;32.3;16.1;24.4;0.0
15-06-07;29.8;19.5;24.4;0.0
14-06-07;33.1;15.3;25.7;0.0
13-06-07;32.1;14.0;24.1;0.0
12-06-07;31.9;15.5;23.0;0.0
11-06-07;30.5;14.6;23.1;0.0
10-06-07;29.0;14.9;21.9;0.0
09-06-07;28.8;15.5;22.0;0.0
08-06-07;30.2;13.2;22.6;0.0
07-06-07;27.4;12.9;20.4;0.0
06-06-07;25.5;12.4;19.2;0.0
05-06-07;24.8;13.4;19.2;0.0
04-06-07;25.4;12.7;19.9;0.0
03-06-07;26.0;11.6;19.1;0.0
02-06-07;25.6;12.5;19.0;0.0
01-06-07;25.1;14.5;19.8;0.0
31-05-07;30.2;13.5;23.3;0.0
30-05-07;30.2;12.9;22.4;0.0
29-05-07;27.1;10.8;19.6;0.0
28-05-07;24.0;12.4;19.8;0.0
27-05-07;26.6;12.0;20.6;0.0
26-05-07;24.4;10.2;18.6;0.0
25-05-07;24.4;12.9;18.3;1.6
24-05-07;25.8;14.6;19.6;0.0
23-05-07;22.5;15.1;18.9;1.8
22-05-07;22.7;15.2;18.2;1.4
21-05-07;28.6;13.5;20.5;0.0
